
----- TOKENS Y -----
Línea 104 Columna 23  | NUMERO_ENTERO        | 0
Línea 104 Columna 24  | NL                   | 
    
Línea 105 Columna 5   | HACER                | hacer
Línea 105 Columna 10  | DP                   | :
Línea 105 Columna 11  | NL                   | 
        
Línea 105 Columna 11  | INDENTACION          | <INDENTACION>
Línea 106 Columna 9   | ID                   | intentos
Línea 106 Columna 17  | INCREMENTO           | ++
Línea 106 Columna 19  | NL                   | 
        
Línea 107 Columna 9   | SI                   | si
Línea 107 Columna 12  | PAREN_A              | (
Línea 107 Columna 13  | ID                   | intentos
Línea 107 Columna 22  | IGUAL                | ==
Línea 107 Columna 25  | NUMERO_ENTERO        | 4
Línea 107 Columna 26  | PAREN_C              | )
Línea 107 Columna 28  | ENTONCES             | entonces
Línea 107 Columna 36  | NL                   | 
            
Línea 107 Columna 36  | INDENTACION          | <INDENTACION>
Línea 108 Columna 13  | ROMPER               | romper
Línea 108 Columna 19  | NL                   | 
    
Línea 108 Columna 19  | DESINDENTACION       | <DESINDENTACION>
Línea 108 Columna 19  | DESINDENTACION       | <DESINDENTACION>
Línea 109 Columna 5   | MIENTRAS             | mientras
Línea 109 Columna 13  | PAREN_A              | (
Línea 109 Columna 14  | ID                   | intentos
Línea 109 Columna 23  | MENOR_QUE            | <
Línea 109 Columna 25  | NUMERO_ENTERO        | 10
Línea 109 Columna 27  | PAREN_C              | )
Línea 109 Columna 28  | NL                   | 
    
Línea 110 Columna 5   | PARA                 | para
Línea 110 Columna 9   | PAREN_A              | (
Línea 110 Columna 10  | ENTERO               | entero
Línea 110 Columna 17  | ID                   | i
Línea 110 Columna 19  | ASIG                 | =
Línea 110 Columna 21  | NUMERO_ENTERO        | 0
Línea 110 Columna 22  | PC                   | ;
Línea 110 Columna 24  | ID                   | i
Línea 110 Columna 26  | MENOR_QUE            | <
Línea 110 Columna 28  | NUMERO_ENTERO        | 10
Línea 110 Columna 30  | PC                   | ;
Línea 110 Columna 32  | ID                   | i
Línea 110 Columna 33  | INCREMENTO           | ++
Línea 110 Columna 35  | PAREN_C              | )
Línea 110 Columna 36  | DP                   | :
Línea 110 Columna 37  | NL                   | 
        
Línea 110 Columna 37  | INDENTACION          | <INDENTACION>
Línea 111 Columna 9   | SI                   | si
Línea 111 Columna 12  | PAREN_A              | (
Línea 111 Columna 13  | ID                   | i
Línea 111 Columna 15  | IGUAL                | ==
Línea 111 Columna 18  | NUMERO_ENTERO        | 3
Línea 111 Columna 19  | PAREN_C              | )
Línea 111 Columna 21  | ENTONCES             | entonces
Línea 111 Columna 29  | NL                   | 
            
Línea 111 Columna 29  | INDENTACION          | <INDENTACION>
Línea 112 Columna 13  | CONTINUAR            | continuar
Línea 112 Columna 22  | NL                   | 
        
Línea 112 Columna 22  | DESINDENTACION       | <DESINDENTACION>
Línea 113 Columna 9   | SI                   | si
Línea 113 Columna 12  | PAREN_A              | (
Línea 113 Columna 13  | ID                   | i
Línea 113 Columna 15  | IGUAL                | ==
Línea 113 Columna 18  | NUMERO_ENTERO        | 8
Línea 113 Columna 19  | PAREN_C              | )
Línea 113 Columna 21  | ENTONCES             | entonces
Línea 113 Columna 29  | NL                   | 
            
Línea 113 Columna 29  | INDENTACION          | <INDENTACION>
Línea 114 Columna 13  | ROMPER               | romper
Línea 115 Columna 1   | NL                   | 

Línea 115 Columna 1   | DESINDENTACION       | <DESINDENTACION>
Línea 115 Columna 1   | DESINDENTACION       | <DESINDENTACION>
Línea 115 Columna 1   | DESINDENTACION       | <DESINDENTACION>
Línea 116 Columna 1   | DEFINIR              | definir
Línea 116 Columna 9   | ID                   | demoUnario
Línea 116 Columna 19  | PAREN_A              | (
Línea 116 Columna 20  | ENTERO               | entero
Línea 116 Columna 27  | ID                   | x
Línea 116 Columna 28  | COMA                 | ,
Línea 116 Columna 30  | ENTERO               | entero
Línea 116 Columna 37  | ID                   | y
Línea 116 Columna 38  | PAREN_C              | )
Línea 116 Columna 39  | DP                   | :
Línea 116 Columna 40  | NL                   | 
    
Línea 116 Columna 40  | INDENTACION          | <INDENTACION>
Línea 117 Columna 5   | ENTERO               | entero
Línea 117 Columna 12  | ID                   | z
Línea 117 Columna 13  | NL                   | 
    
Línea 118 Columna 5   | ID                   | z
Línea 118 Columna 7   | ASIG                 | =
Línea 118 Columna 9   | MENOS                | -
Línea 118 Columna 10  | ID                   | x
Línea 118 Columna 12  | MAS                  | +
Línea 118 Columna 14  | MAS                  | +
Línea 118 Columna 15  | ID                   | y
Línea 118 Columna 16  | NL                   | 
    
Línea 119 Columna 5   | ENTERO               | entero
Línea 119 Columna 12  | ID                   | cociente
Línea 119 Columna 20  | NL                   | 
    
Línea 120 Columna 5   | ID                   | cociente
Línea 120 Columna 14  | ASIG                 | =
Línea 120 Columna 16  | ID                   | x
Línea 120 Columna 18  | DIVISION             | /
Línea 120 Columna 20  | ID                   | y
Línea 120 Columna 21  | NL                   | 
    
Línea 121 Columna 5   | ENTERO               | entero
Línea 121 Columna 12  | ID                   | producto
Línea 121 Columna 20  | NL                   | 
    
Línea 122 Columna 5   | ID                   | producto
Línea 122 Columna 14  | ASIG                 | =
Línea 122 Columna 16  | ID                   | x
Línea 122 Columna 18  | POR                  | *
Línea 122 Columna 20  | ID                   | y
Línea 122 Columna 21  | NL                   | 
    
Línea 123 Columna 5   | BOOL                 | bool
Línea 123 Columna 10  | ID                   | r
Línea 123 Columna 11  | NL                   | 
    
Línea 124 Columna 5   | ID                   | r
Línea 124 Columna 7   | ASIG                 | =
Línea 124 Columna 9   | NEGACION             | !
Línea 124 Columna 10  | PAREN_A              | (
Línea 124 Columna 11  | ID                   | x
Línea 124 Columna 13  | IGUAL                | ==
Línea 124 Columna 16  | ID                   | y
Línea 124 Columna 17  | PAREN_C              | )
Línea 124 Columna 18  | NL                   | 
    
Línea 125 Columna 5   | ID                   | z
Línea 125 Columna 6   | DECREMENTO           | --
Línea 125 Columna 8   | NL                   | 
    
Línea 126 Columna 5   | ID                   | z
Línea 126 Columna 6   | INCREMENTO           | ++
Línea 127 Columna 1   | NL                   | 

Línea 127 Columna 1   | DESINDENTACION       | <DESINDENTACION>
Línea 128 Columna 1   | DEFINIR              | definir
Línea 128 Columna 9   | ID                   | demoEstructuraLocal
Línea 128 Columna 28  | PAREN_A              | (
Línea 128 Columna 29  | PAREN_C              | )
Línea 128 Columna 30  | DP                   | :
Línea 128 Columna 31  | NL                   | 
    
Línea 128 Columna 31  | INDENTACION          | <INDENTACION>
Línea 129 Columna 5   | ID                   | Local
Línea 129 Columna 11  | ID                   | l1
Línea 129 Columna 14  | ASIG                 | =
Línea 129 Columna 16  | LLA                  | {
Línea 129 Columna 17  | NUMERO_ENTERO        | 99
Línea 129 Columna 19  | LLC                  | }
Línea 129 Columna 20  | NL                   | 
    
Línea 130 Columna 5   | ID                   | Punto
Línea 130 Columna 11  | ID                   | p1
Línea 130 Columna 14  | ASIG                 | =
Línea 130 Columna 16  | LLA                  | {
Línea 130 Columna 17  | NUMERO_ENTERO        | 10
Línea 130 Columna 19  | COMA                 | ,
Línea 130 Columna 21  | NUMERO_ENTERO        | 20
Línea 130 Columna 23  | LLC                  | }
Línea 130 Columna 24  | NL                   | 
    
Línea 131 Columna 5   | ID                   | Punto
Línea 131 Columna 11  | ID                   | p2
Línea 131 Columna 14  | ASIG                 | =
Línea 131 Columna 16  | LLA                  | {
Línea 131 Columna 17  | NUMERO_ENTERO        | 5
Línea 131 Columna 18  | COMA                 | ,
Línea 131 Columna 20  | NUMERO_ENTERO        | 15
Línea 131 Columna 22  | LLC                  | }
Línea 131 Columna 23  | NL                   | 
    
Línea 132 Columna 5   | ENTERO               | entero
Línea 132 Columna 12  | ID                   | sumaX
Línea 132 Columna 17  | NL                   | 
    
Línea 133 Columna 5   | ID                   | sumaX
Línea 133 Columna 11  | ASIG                 | =
Línea 133 Columna 13  | ID                   | p1
Línea 133 Columna 15  | PUNTO                | .
Línea 133 Columna 16  | ID                   | x
Línea 133 Columna 18  | MAS                  | +
Línea 133 Columna 20  | ID                   | p2
Línea 133 Columna 22  | PUNTO                | .
Línea 133 Columna 23  | ID                   | x
Línea 134 Columna 1   | NL                   | 

Línea 134 Columna 1   | DESINDENTACION       | <DESINDENTACION>
Línea 135 Columna 1   | DEFINIR              | definir
Línea 135 Columna 9   | ID                   | demoLectura
Línea 135 Columna 20  | PAREN_A              | (
Línea 135 Columna 21  | PAREN_C              | )
Línea 135 Columna 22  | DP                   | :
Línea 135 Columna 23  | NL                   | 
    
Línea 135 Columna 23  | INDENTACION          | <INDENTACION>
Línea 136 Columna 5   | CADENA               | cadena
Línea 136 Columna 12  | ID                   | entrada
Línea 136 Columna 20  | ASIG                 | =
Línea 136 Columna 22  | LEER                 | leer
Línea 136 Columna 26  | PAREN_A              | (
Línea 136 Columna 27  | PAREN_C              | )
Línea 136 Columna 28  | NL                   | 
    
Línea 137 Columna 5   | ENTERO               | entero
Línea 137 Columna 12  | ID                   | valorLeido
Línea 137 Columna 22  | NL                   | 
    
Línea 138 Columna 5   | ID                   | valorLeido
Línea 138 Columna 16  | ASIG                 | =
Línea 138 Columna 18  | LEER                 | leer
Línea 138 Columna 22  | PAREN_A              | (
Línea 138 Columna 23  | PAREN_C              | )
Línea 138 Columna 24  | NL                   | 
    
Línea 139 Columna 5   | IMPRIMIR             | imprimir
Línea 139 Columna 13  | PAREN_A              | (
Línea 139 Columna 14  | ID                   | entrada
Línea 139 Columna 21  | PAREN_C              | )
Línea 140 Columna 1   | NL                   | 

Línea 140 Columna 1   | DESINDENTACION       | <DESINDENTACION>
Línea 141 Columna 1   | DEFINIR              | definir
Línea 141 Columna 9   | ID                   | demoAcceso
Línea 141 Columna 19  | PAREN_A              | (
Línea 141 Columna 20  | LLA                  | {
Línea 141 Columna 21  | LLC                  | }
Línea 141 Columna 23  | ID                   | Curso
Línea 141 Columna 29  | ID                   | c
Línea 141 Columna 30  | PAREN_C              | )
Línea 141 Columna 32  | MENOS                | -
Línea 141 Columna 33  | MAYOR_QUE            | >
Línea 141 Columna 35  | CADENA               | cadena
Línea 141 Columna 41  | DP                   | :
Línea 141 Columna 42  | NL                   | 
    
Línea 141 Columna 42  | INDENTACION          | <INDENTACION>
Línea 142 Columna 5   | RETORNAR             | retornar
Línea 142 Columna 14  | ID                   | c
Línea 142 Columna 15  | PUNTO                | .
Línea 142 Columna 16  | ID                   | instructor
Línea 142 Columna 26  | PUNTO                | .
Línea 142 Columna 27  | ID                   | nombre
Línea 143 Columna 1   | NL                   | 

Línea 143 Columna 1   | DESINDENTACION       | <DESINDENTACION>
Línea 144 Columna 1   | DEFINIR              | definir
Línea 144 Columna 9   | ID                   | principal
Línea 144 Columna 18  | PAREN_A              | (
Línea 144 Columna 19  | PAREN_C              | )
Línea 144 Columna 20  | DP                   | :
Línea 144 Columna 21  | NL                   | 
    
Línea 144 Columna 21  | INDENTACION          | <INDENTACION>
Línea 145 Columna 5   | ENTERO               | entero
Línea 145 Columna 12  | ID                   | r1
Línea 145 Columna 14  | NL                   | 
    
Línea 146 Columna 5   | ID                   | r1
Línea 146 Columna 8   | ASIG                 | =
Línea 146 Columna 10  | ID                   | sumar
Línea 146 Columna 15  | PAREN_A              | (
Línea 146 Columna 16  | NUMERO_ENTERO        | 5
Línea 146 Columna 17  | COMA                 | ,
Línea 146 Columna 19  | NUMERO_ENTERO        | 10
Línea 146 Columna 21  | PAREN_C              | )
Línea 146 Columna 22  | NL                   | 
    
Línea 147 Columna 5   | ENTERO               | entero
Línea 147 Columna 12  | ID                   | r2
Línea 147 Columna 14  | NL                   | 
    
Línea 148 Columna 5   | ID                   | r2
Línea 148 Columna 8   | ASIG                 | =
Línea 148 Columna 10  | ID                   | restar
Línea 148 Columna 16  | PAREN_A              | (
Línea 148 Columna 17  | ID                   | r1
Línea 148 Columna 19  | COMA                 | ,
Línea 148 Columna 21  | NUMERO_ENTERO        | 3
Línea 148 Columna 22  | PAREN_C              | )
Línea 148 Columna 23  | NL                   | 
    
Línea 149 Columna 5   | ID                   | saludar
Línea 149 Columna 12  | PAREN_A              | (
Línea 149 Columna 13  | STRING               | "Zetarianos"
Línea 149 Columna 25  | PAREN_C              | )
Línea 149 Columna 26  | NL                   | 
    
Línea 150 Columna 5   | IMPRIMIR             | imprimir
Línea 150 Columna 13  | PAREN_A              | (
Línea 150 Columna 14  | ID                   | r2
Línea 150 Columna 16  | PAREN_C              | )
Línea 150 Columna 17  | NL                   | 
    
Línea 151 Columna 5   | ENTERO               | entero
Línea 151 Columna 12  | ID                   | arr
Línea 151 Columna 15  | CA                   | [
Línea 151 Columna 16  | NUMERO_ENTERO        | 3
Línea 151 Columna 17  | CC                   | ]
Línea 151 Columna 19  | ASIG                 | =
Línea 151 Columna 21  | LLA                  | {
Línea 151 Columna 22  | NUMERO_ENTERO        | 1
Línea 151 Columna 23  | COMA                 | ,
Línea 151 Columna 25  | NUMERO_ENTERO        | 2
Línea 151 Columna 26  | COMA                 | ,
Línea 151 Columna 28  | NUMERO_ENTERO        | 3
Línea 151 Columna 29  | LLC                  | }
Línea 151 Columna 30  | NL                   | 
    
Línea 152 Columna 5   | ENTERO               | entero
Línea 152 Columna 12  | ID                   | total
Línea 152 Columna 17  | NL                   | 
    
Línea 153 Columna 5   | ID                   | total
Línea 153 Columna 11  | ASIG                 | =
Línea 153 Columna 13  | ID                   | procesarArreglo
Línea 153 Columna 28  | PAREN_A              | (
Línea 153 Columna 29  | ID                   | arr
Línea 153 Columna 32  | COMA                 | ,
Línea 153 Columna 34  | NUMERO_ENTERO        | 3
Línea 153 Columna 35  | PAREN_C              | )
Línea 153 Columna 36  | NL                   | 
    
Línea 154 Columna 5   | IMPRIMIR             | imprimir
Línea 154 Columna 13  | PAREN_A              | (
Línea 154 Columna 14  | ID                   | total
Línea 154 Columna 19  | PAREN_C              | )
Línea 154 Columna 20  | NL                   | 
    
Línea 155 Columna 5   | ID                   | sinParametrosNiRetorno
Línea 155 Columna 27  | PAREN_A              | (
Línea 155 Columna 28  | PAREN_C              | )
Línea 155 Columna 29  | NL                   | 

Línea 156 Columna 1   | DESINDENTACION       | <DESINDENTACION>
----- TOKENS Z -----
Línea 1   Columna 1   | PUBLIC               | public
Línea 1   Columna 8   | CLASS                | class
Línea 1   Columna 14  | ID                   | Contacto
Línea 1   Columna 23  | LLA                  | {
Línea 3   Columna 5   | STRING_T             | String
Línea 3   Columna 12  | ID                   | nombre
Línea 3   Columna 18  | PC                   | ;
Línea 4   Columna 5   | INT                  | int
Línea 4   Columna 9   | ID                   | edad
Línea 4   Columna 14  | ASIG                 | =
Línea 4   Columna 16  | NUMERO_ENTERO        | 0
Línea 4   Columna 17  | PC                   | ;
Línea 5   Columna 5   | DOUBLE               | double
Línea 5   Columna 12  | ID                   | promedio
Línea 5   Columna 20  | PC                   | ;
Línea 6   Columna 5   | BOOLEAN              | boolean
Línea 6   Columna 13  | ID                   | activo
Línea 6   Columna 20  | ASIG                 | =
Línea 6   Columna 22  | VERDADERO            | true
Línea 6   Columna 26  | PC                   | ;
Línea 7   Columna 5   | CHAR_T               | char
Línea 7   Columna 10  | ID                   | inicial
Línea 7   Columna 18  | ASIG                 | =
Línea 7   Columna 20  | CHAR                 | 'Z'
Línea 7   Columna 23  | PC                   | ;
Línea 8   Columna 5   | INT                  | int
Línea 8   Columna 8   | CA                   | [
Línea 8   Columna 9   | CC                   | ]
Línea 8   Columna 11  | ID                   | numeros
Línea 8   Columna 18  | PC                   | ;
Línea 9   Columna 5   | INT                  | int
Línea 9   Columna 8   | CA                   | [
Línea 9   Columna 9   | CC                   | ]
Línea 9   Columna 10  | CA                   | [
Línea 9   Columna 11  | CC                   | ]
Línea 9   Columna 13  | ID                   | matriz
Línea 9   Columna 19  | PC                   | ;
Línea 10  Columna 5   | ID                   | Contacto
Línea 10  Columna 14  | ID                   | siguiente
Línea 10  Columna 23  | PC                   | ;
Línea 12  Columna 5   | PUBLIC               | public
Línea 12  Columna 12  | ID                   | Contacto
Línea 12  Columna 20  | PAREN_A              | (
Línea 12  Columna 21  | STRING_T             | String
Línea 12  Columna 28  | ID                   | nombreParametro
Línea 12  Columna 43  | COMA                 | ,
Línea 12  Columna 45  | INT                  | int
Línea 12  Columna 49  | ID                   | edadParametro
Línea 12  Columna 62  | PAREN_C              | )
Línea 12  Columna 64  | LLA                  | {
Línea 13  Columna 9   | ID                   | nombre
Línea 13  Columna 16  | ASIG                 | =
Línea 13  Columna 18  | ID                   | nombreParametro
Línea 13  Columna 33  | PC                   | ;
Línea 14  Columna 9   | ID                   | edad
Línea 14  Columna 14  | ASIG                 | =
Línea 14  Columna 16  | ID                   | edadParametro
Línea 14  Columna 29  | PC                   | ;
Línea 15  Columna 5   | LLC                  | }
Línea 17  Columna 5   | PUBLIC               | public
Línea 17  Columna 12  | ID                   | Contacto
Línea 17  Columna 20  | PAREN_A              | (
Línea 17  Columna 21  | PAREN_C              | )
Línea 17  Columna 23  | LLA                  | {
Línea 18  Columna 9   | ID                   | nombre
Línea 18  Columna 16  | ASIG                 | =
Línea 18  Columna 18  | STRING               | "Sin nombre"
Línea 18  Columna 30  | PC                   | ;
Línea 19  Columna 9   | ID                   | edad
Línea 19  Columna 14  | ASIG                 | =
Línea 19  Columna 16  | NUMERO_ENTERO        | 0
Línea 19  Columna 17  | PC                   | ;
Línea 20  Columna 5   | LLC                  | }
Línea 22  Columna 5   | PUBLIC               | public
Línea 22  Columna 12  | VOID                 | void
Línea 22  Columna 17  | ID                   | saludar
Línea 22  Columna 24  | PAREN_A              | (
Línea 22  Columna 25  | PAREN_C              | )
Línea 22  Columna 27  | LLA                  | {
Línea 23  Columna 9   | PRINTLN              | println
Línea 23  Columna 16  | PAREN_A              | (
Línea 23  Columna 17  | STRING               | "Hola! Me llamo "
Línea 23  Columna 35  | MAS                  | +
Línea 23  Columna 37  | ID                   | nombre
Línea 23  Columna 44  | MAS                  | +
Línea 23  Columna 46  | STRING               | " y tengo "
Línea 23  Columna 58  | MAS                  | +
Línea 23  Columna 60  | ID                   | edad
Línea 23  Columna 65  | MAS                  | +
Línea 23  Columna 67  | STRING               | " anios."
Línea 23  Columna 76  | PAREN_C              | )
Línea 23  Columna 77  | PC                   | ;
Línea 24  Columna 5   | LLC                  | }
Línea 26  Columna 5   | PUBLIC               | public
Línea 26  Columna 12  | INT                  | int
Línea 26  Columna 16  | ID                   | calcularAnioNacimiento
Línea 26  Columna 38  | PAREN_A              | (
Línea 26  Columna 39  | INT                  | int
Línea 26  Columna 43  | ID                   | anioActual
Línea 26  Columna 53  | PAREN_C              | )
Línea 26  Columna 55  | LLA                  | {
Línea 27  Columna 9   | RETURN               | return
Línea 27  Columna 16  | ID                   | anioActual
Línea 27  Columna 27  | MENOS                | -
Línea 27  Columna 29  | ID                   | edad
Línea 27  Columna 33  | PC                   | ;
Línea 28  Columna 5   | LLC                  | }
Línea 30  Columna 5   | PUBLIC               | public
Línea 30  Columna 12  | DOUBLE               | double
Línea 30  Columna 19  | ID                   | promedioNotas
Línea 30  Columna 32  | PAREN_A              | (
Línea 30  Columna 33  | INT                  | int
Línea 30  Columna 36  | CA                   | [
Línea 30  Columna 37  | CC                   | ]
Línea 30  Columna 39  | ID                   | notas
Línea 30  Columna 44  | COMA                 | ,
Línea 30  Columna 46  | INT                  | int
Línea 30  Columna 50  | ID                   | n
Línea 30  Columna 51  | PAREN_C              | )
Línea 30  Columna 53  | LLA                  | {
Línea 31  Columna 9   | DOUBLE               | double
Línea 31  Columna 16  | ID                   | suma
Línea 31  Columna 21  | ASIG                 | =
Línea 31  Columna 23  | DECIMAL              | 0.0
Línea 31  Columna 26  | PC                   | ;
Línea 32  Columna 9   | INT                  | int
Línea 32  Columna 13  | ID                   | i
Línea 32  Columna 14  | PC                   | ;
Línea 33  Columna 9   | FOR                  | for
Línea 33  Columna 13  | PAREN_A              | (
Línea 33  Columna 14  | ID                   | i
Línea 33  Columna 16  | ASIG                 | =
Línea 33  Columna 18  | NUMERO_ENTERO        | 0
Línea 33  Columna 19  | PC                   | ;
Línea 33  Columna 21  | ID                   | i
Línea 33  Columna 23  | MENOR_QUE            | <
Línea 33  Columna 25  | ID                   | n
Línea 33  Columna 26  | PC                   | ;
Línea 33  Columna 28  | ID                   | i
Línea 33  Columna 29  | INCREMENTO           | ++
Línea 33  Columna 31  | PAREN_C              | )
Línea 33  Columna 33  | LLA                  | {
Línea 34  Columna 13  | ID                   | suma
Línea 34  Columna 18  | ASIG                 | =
Línea 34  Columna 20  | ID                   | suma
Línea 34  Columna 25  | MAS                  | +
Línea 34  Columna 27  | ID                   | notas
Línea 34  Columna 32  | CA                   | [
Línea 34  Columna 33  | ID                   | i
Línea 34  Columna 34  | CC                   | ]
Línea 34  Columna 35  | PC                   | ;
Línea 35  Columna 9   | LLC                  | }
Línea 36  Columna 9   | RETURN               | return
Línea 36  Columna 16  | ID                   | suma
Línea 36  Columna 21  | DIVISION             | /
Línea 36  Columna 23  | ID                   | n
Línea 36  Columna 24  | PC                   | ;
Línea 37  Columna 5   | LLC                  | }
Línea 39  Columna 5   | PUBLIC               | public
Línea 39  Columna 12  | BOOLEAN              | boolean
Línea 39  Columna 20  | ID                   | esMayorDeEdad
Línea 39  Columna 33  | PAREN_A              | (
Línea 39  Columna 34  | PAREN_C              | )
Línea 39  Columna 36  | LLA                  | {
Línea 40  Columna 9   | RETURN               | return
Línea 40  Columna 16  | ID                   | edad
Línea 40  Columna 21  | MAYOR_IGUAL          | >=
Línea 40  Columna 24  | NUMERO_ENTERO        | 18
Línea 40  Columna 26  | PC                   | ;
Línea 41  Columna 5   | LLC                  | }
Línea 43  Columna 5   | PUBLIC               | public
Línea 43  Columna 12  | INT                  | int
Línea 43  Columna 16  | ID                   | operacionesAritmeticas
Línea 43  Columna 38  | PAREN_A              | (
Línea 43  Columna 39  | INT                  | int
Línea 43  Columna 43  | ID                   | a
Línea 43  Columna 44  | COMA                 | ,
Línea 43  Columna 46  | INT                  | int
Línea 43  Columna 50  | ID                   | b
Línea 43  Columna 51  | PAREN_C              | )
Línea 43  Columna 53  | LLA                  | {
Línea 44  Columna 9   | INT                  | int
Línea 44  Columna 13  | ID                   | suma
Línea 44  Columna 18  | ASIG                 | =
Línea 44  Columna 20  | ID                   | a
Línea 44  Columna 22  | MAS                  | +
Línea 44  Columna 24  | ID                   | b
Línea 44  Columna 25  | PC                   | ;
Línea 45  Columna 9   | INT                  | int
Línea 45  Columna 13  | ID                   | resta
Línea 45  Columna 19  | ASIG                 | =
Línea 45  Columna 21  | ID                   | a
Línea 45  Columna 23  | MENOS                | -
Línea 45  Columna 25  | ID                   | b
Línea 45  Columna 26  | PC                   | ;
Línea 46  Columna 9   | INT                  | int
Línea 46  Columna 13  | ID                   | multiplicacion
Línea 46  Columna 28  | ASIG                 | =
Línea 46  Columna 30  | ID                   | a
Línea 46  Columna 32  | POR                  | *
Línea 46  Columna 34  | ID                   | b
Línea 46  Columna 35  | PC                   | ;
Línea 47  Columna 9   | INT                  | int
Línea 47  Columna 13  | ID                   | division
Línea 47  Columna 22  | ASIG                 | =
Línea 47  Columna 24  | ID                   | a
Línea 47  Columna 26  | DIVISION             | /
Línea 47  Columna 28  | ID                   | b
Línea 47  Columna 29  | PC                   | ;
Línea 48  Columna 9   | INT                  | int
Línea 48  Columna 13  | ID                   | modulo
Línea 48  Columna 20  | ASIG                 | =
Línea 48  Columna 22  | ID                   | a
Línea 48  Columna 24  | MODULO               | %
Línea 48  Columna 26  | ID                   | b
Línea 48  Columna 27  | PC                   | ;
Línea 49  Columna 9   | RETURN               | return
Línea 49  Columna 16  | ID                   | suma
Línea 49  Columna 21  | MAS                  | +
Línea 49  Columna 23  | ID                   | resta
Línea 49  Columna 29  | MAS                  | +
Línea 49  Columna 31  | ID                   | multiplicacion
Línea 49  Columna 46  | MAS                  | +
Línea 49  Columna 48  | ID                   | division
Línea 49  Columna 57  | MAS                  | +
Línea 49  Columna 59  | ID                   | modulo
Línea 49  Columna 65  | PC                   | ;
Línea 50  Columna 5   | LLC                  | }
Línea 52  Columna 5   | PUBLIC               | public
Línea 52  Columna 12  | VOID                 | void
Línea 52  Columna 17  | ID                   | demoLogicas
Línea 52  Columna 28  | PAREN_A              | (
Línea 52  Columna 29  | INT                  | int
Línea 52  Columna 33  | ID                   | a
Línea 52  Columna 34  | COMA                 | ,
Línea 52  Columna 36  | INT                  | int
Línea 52  Columna 40  | ID                   | b
Línea 52  Columna 41  | PAREN_C              | )
Línea 52  Columna 43  | LLA                  | {
Línea 53  Columna 9   | BOOLEAN              | boolean
Línea 53  Columna 17  | ID                   | esMayor
Línea 53  Columna 25  | ASIG                 | =
Línea 53  Columna 27  | PAREN_A              | (
Línea 53  Columna 28  | ID                   | a
Línea 53  Columna 30  | MAYOR_QUE            | >
Línea 53  Columna 32  | ID                   | b
Línea 53  Columna 33  | PAREN_C              | )
Línea 53  Columna 34  | PC                   | ;
Línea 54  Columna 9   | BOOLEAN              | boolean
Línea 54  Columna 17  | ID                   | esMenorIgual
Línea 54  Columna 30  | ASIG                 | =
Línea 54  Columna 32  | PAREN_A              | (
Línea 54  Columna 33  | ID                   | a
Línea 54  Columna 35  | MENOR_IGUAL          | <=
Línea 54  Columna 38  | ID                   | b
Línea 54  Columna 39  | PAREN_C              | )
Línea 54  Columna 40  | PC                   | ;
Línea 55  Columna 9   | BOOLEAN              | boolean
Línea 55  Columna 17  | ID                   | esMayorIgual
Línea 55  Columna 30  | ASIG                 | =
Línea 55  Columna 32  | PAREN_A              | (
Línea 55  Columna 33  | ID                   | a
Línea 55  Columna 35  | MAYOR_IGUAL          | >=
Línea 55  Columna 38  | ID                   | b
Línea 55  Columna 39  | PAREN_C              | )
Línea 55  Columna 40  | PC                   | ;
Línea 56  Columna 9   | BOOLEAN              | boolean
Línea 56  Columna 17  | ID                   | esIgual
Línea 56  Columna 25  | ASIG                 | =
Línea 56  Columna 27  | PAREN_A              | (
Línea 56  Columna 28  | ID                   | a
Línea 56  Columna 30  | IGUAL                | ==
Línea 56  Columna 33  | ID                   | b
Línea 56  Columna 34  | PAREN_C              | )
Línea 56  Columna 35  | PC                   | ;
Línea 57  Columna 9   | BOOLEAN              | boolean
Línea 57  Columna 17  | ID                   | esDiferente
Línea 57  Columna 29  | ASIG                 | =
Línea 57  Columna 31  | PAREN_A              | (
Línea 57  Columna 32  | ID                   | a
Línea 57  Columna 34  | DIFERENTE            | !=
Línea 57  Columna 37  | ID                   | b
Línea 57  Columna 38  | PAREN_C              | )
Línea 57  Columna 39  | PC                   | ;
Línea 58  Columna 9   | BOOLEAN              | boolean
Línea 58  Columna 17  | ID                   | condicionAnd
Línea 58  Columna 30  | ASIG                 | =
Línea 58  Columna 32  | PAREN_A              | (
Línea 58  Columna 33  | ID                   | a
Línea 58  Columna 35  | MAYOR_QUE            | >
Línea 58  Columna 37  | NUMERO_ENTERO        | 5
Línea 58  Columna 39  | AND                  | &&
Línea 58  Columna 42  | ID                   | b
Línea 58  Columna 44  | MENOR_QUE            | <
Línea 58  Columna 46  | NUMERO_ENTERO        | 10
Línea 58  Columna 48  | PAREN_C              | )
Línea 58  Columna 49  | PC                   | ;
Línea 59  Columna 9   | BOOLEAN              | boolean
Línea 59  Columna 17  | ID                   | condicionOr
Línea 59  Columna 29  | ASIG                 | =
Línea 59  Columna 31  | PAREN_A              | (
Línea 59  Columna 32  | ID                   | a
Línea 59  Columna 34  | MAYOR_QUE            | >
Línea 59  Columna 36  | NUMERO_ENTERO        | 20
Línea 59  Columna 39  | OR                   | ||
Línea 59  Columna 42  | ID                   | b
Línea 59  Columna 44  | MAYOR_QUE            | >
Línea 59  Columna 46  | NUMERO_ENTERO        | 0
